MINE,VEIN,YEAR,index,TONNES,METAL,EQ,ZN,PB,CU,AG,FE,PV,ORDER,RE,RE_OLD,CUTOFF,MINED_A,BUFFER,TYPE,PHASE,CAT1,CAT2,CAT3,CAT4,Tonnes_Waterfall1,Tonnes_Waterfall2,Tonnes_Waterfall3,Tonnes_Waterfall4
Animon,vrtg,21_22,7.0,6250.350567647492,60937.28380688068,9.749418556184484,5.036064936298156,2.649509111591848,0.14531268550521864,2.0638445082944847,0.0,0.0,2,2,1,8,in_situ,9999,DRE,Before Drilling,1,2,,,-6250.350567647492,,,
Animon,vrtg,21_22,7.0,12605.087483129983,133164.1483511623,10.564317663751444,5.381479734100668,2.7593406387697454,0.17494561656756413,2.4234972908810235,0.0,0.0,2,2,1,8,all,100,DRE,Before Drilling,1,2,,,-12605.087483129983,,,
Animon,vrtg,21_22,7.0,6250.350567647492,60937.28380688068,9.749418556184484,5.036064936298156,2.649509111591848,0.14531268550521864,2.0638445082944847,0.0,0.0,2,2,1,8,in_situ,100,DRE,Before Drilling,1,2,,,-6250.350567647492,,,
Animon,vrtg,21_22,0.0,8624.805267500002,99113.7615097095,11.491710065987235,5.885563863247799,3.508642426341817,0.11904673123823231,2.9659603845154767,3.760631820024455,1.167438521467148,3,3,2,8,in_situ,9999,DDDRE,After Drilling,,2,3,,,,,
Animon,vrtg,21_22,0.0,8624.805267500002,99113.7615097095,11.491710065987235,5.885563863247799,3.508642426341817,0.11904673123823231,2.9659603845154767,3.760631820024455,1.167438521467148,3,3,2,8,in_situ,100,DDDRE,After Drilling,,2,3,,,,,
Animon,vrtg,21_22,1.0,277.3975705625,2884.9089145584667,10.399906923151919,4.340739278268513,2.5941999613104536,0.21556547953967922,4.615900692901363,6.241828389060586,1.1341027783694004,3,1,2,8,all,9999,DDDRE,After Drilling,1,2,,,172.4390234375,,,
Animon,vrtg,21_22,1.0,104.958547125,1072.3593779439573,10.216980010849758,4.2704656097438605,2.5120660416964795,0.21373975023268743,4.569990785515477,6.257023193157733,1.0427097405664676,3,1,2,8,in_situ,9999,DDDRE,After Drilling,1,2,,,-172.4390234375,,,
Animon,vrtg,21_22,1.0,277.3975705625,2884.9089145584667,10.399906923151919,4.340739278268513,2.5941999613104536,0.21556547953967922,4.615900692901363,6.241828389060586,1.1341027783694004,3,1,2,8,all,100,DDDRE,After Drilling,1,2,,,172.4390234375,,,
Animon,vrtg,21_22,1.0,104.958547125,1072.3593779439573,10.216980010849758,4.2704656097438605,2.5120660416964795,0.21373975023268743,4.569990785515477,6.257023193157733,1.0427097405664676,3,1,2,8,in_situ,100,DDDRE,After Drilling,1,2,,,-298.0734013582,,,
Animon,vrtg,21_22,1.0,403.0319484832,4577.534116437851,11.357745046429391,4.633324876237424,2.8100063945537044,0.21541091831965117,3.9144137756382626,0.0,0.0,3,1,2,8,all,9999,DDDRE,Before Drilling,1,2,,,,,,
Animon,vrtg,21_22,1.0,108.53420162515198,1284.9550236354937,11.83917147217228,4.797162446789342,2.7844747646355423,0.2427036594104782,4.257534260747397,0.0,0.0,3,1,2,8,in_situ,9999,DDDRE,Before Drilling,1,2,,,,,,
Animon,vrtg,21_22,1.0,403.0319484832,4577.534116437851,11.357745046429391,4.633324876237424,2.8100063945537044,0.21541091831965117,3.9144137756382626,0.0,0.0,3,1,2,8,all,100,DDDRE,Before Drilling,1,2,,,,,,
Animon,vrtg,21_22,1.0,108.53420162515198,1284.9550236354937,11.83917147217228,4.797162446789342,2.7844747646355423,0.2427036594104782,4.257534260747397,0.0,0.0,3,1,2,8,in_situ,100,DDDRE,Before Drilling,1,2,,,,,,
Animon,vrtg,21_22,2.0,277.3975705625,2884.9089145584667,10.399906923151919,4.340739278268513,2.5941999613104536,0.21556547953967922,4.615900692901363,6.241828389060586,1.1341027783694004,3,1,2,8,all,9999,DRE,After Drilling,1,2,,,277.3975705625,,,
Animon,vrtg,21_22,2.0,104.958547125,1072.3593779439573,10.216980010849758,4.2704656097438605,2.5120660416964795,0.21373975023268743,4.569990785515477,6.257023193157733,1.0427097405664676,3,1,2,8,in_situ,9999,DRE,After Drilling,1,2,,,104.958547125,,,
Animon,vrtg,21_22,2.0,277.3975705625,2884.9089145584667,10.399906923151919,4.340739278268513,2.5941999613104536,0.21556547953967922,4.615900692901363,6.241828389060586,1.1341027783694004,3,1,2,8,all,100,DRE,After Drilling,1,2,,,277.3975705625,,,
Animon,vrtg,21_22,2.0,104.958547125,1072.3593779439573,10.216980010849758,4.2704656097438605,2.5120660416964795,0.21373975023268743,4.569990785515477,6.257023193157733,1.0427097405664676,3,1,2,8,in_situ,100,DRE,After Drilling,1,2,,,104.958547125,,,
Animon,vrtg,21_22,2.0,403.0319484832,4577.534116437851,11.357745046429391,4.633324876237424,2.8100063945537044,0.21541091831965117,3.9144137756382626,0.0,0.0,3,1,2,8,all,9999,DRE,Before Drilling,1,2,,,,-403.0319484832,,
Animon,vrtg,21_22,2.0,108.53420162515198,1284.9550236354937,11.83917147217228,4.797162446789342,2.7844747646355423,0.2427036594104782,4.257534260747397,0.0,0.0,3,1,2,8,in_situ,9999,DRE,Before Drilling,1,2,,,,-108.53420162515198,,
Animon,vrtg,21_22,2.0,403.0319484832,4577.534116437851,11.357745046429391,4.633324876237424,2.8100063945537044,0.21541091831965117,3.9144137756382626,0.0,0.0,3,1,2,8,all,100,DRE,Before Drilling,1,2,,,,-403.0319484832,,
Animon,vrtg,21_22,2.0,108.53420162515198,1284.9550236354937,11.83917147217228,4.797162446789342,2.7844747646355423,0.2427036594104782,4.257534260747397,0.0,0.0,3,1,2,8,in_situ,100,DRE,Before Drilling,1,2,,,,-108.53420162515198,,
Animon,vrtg,21_22,2.0,81560.0663837422,1027108.6623680883,12.593278891357391,6.885527072058027,3.1839419090916623,0.18786492369281255,2.5238099102077065,0.0,0.0,3,2,2,8,all,9999,RE,Before Drilling,,2,,,,81560.0663837422,,
Animon,vrtg,21_22,2.0,65610.79005188661,816701.2159849365,12.447666235066965,6.849126171826645,3.139260552690002,0.19062741722762072,2.4592795105503265,0.0,0.0,3,2,2,8,in_situ,9999,RE,Before Drilling,,2,,,,65610.79005188661,,
Animon,vrtg,21_22,2.0,81560.0663837422,1027108.6623680883,12.593278891357391,6.885527072058027,3.1839419090916623,0.18786492369281255,2.5238099102077065,0.0,0.0,3,2,2,8,all,100,RE,Before Drilling,,2,,,,81560.0663837422,,
Animon,vrtg,21_22,2.0,65610.79005188661,816701.2159849365,12.447666235066965,6.849126171826645,3.139260552690002,0.19062741722762072,2.4592795105503265,0.0,0.0,3,2,2,8,in_situ,100,RE,Before Drilling,,2,,,,65610.79005188661,,
Animon,vrtg,21_22,6.0,57341.10989693747,744174.1023429704,12.97802054547807,7.265514991942631,3.7999077426523376,0.18234754234545186,2.757710583328877,2.1810934033182905,1.0919716221934286,3,-99,1,8,all,9999,DDDRE,After Drilling,1,,,,,,,
Animon,vrtg,21_22,6.0,48334.40146,619537.1371309224,12.81772647259595,7.107771161881863,3.8142399002297704,0.18547200354751983,2.7376103986618174,1.4925315138793942,1.10368531004073,3,-99,1,8,in_situ,9999,DDDRE,After Drilling,1,,,,,,,
Animon,vrtg,21_22,6.0,57341.10989693747,744174.1023429704,12.97802054547807,7.265514991942631,3.7999077426523376,0.18234754234545186,2.757710583328877,2.1810934033182905,1.0919716221934286,3,-99,1,8,all,100,DDDRE,After Drilling,1,,,,,,,
Animon,vrtg,21_22,6.0,48334.40146,619537.1371309224,12.81772647259595,7.107771161881863,3.8142399002297704,0.18547200354751983,2.7376103986618174,1.4925315138793942,1.10368531004073,3,-99,1,8,in_situ,100,DDDRE,After Drilling,1,,,,,,,
Animon,vrtg,21_22,6.0,68555.97274759544,886835.855302346,12.935938617156465,7.155234701232216,3.2475812496753496,0.18974826709208556,2.533122666248896,0.0,0.0,3,-99,1,8,all,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,vrtg,21_22,6.0,58961.43333122232,748655.2734634749,12.697372352836503,7.033130598590059,3.1740970667733697,0.1948776641962441,2.4901446874730846,0.0,0.0,3,-99,1,8,in_situ,9999,DDDRE,Before Drilling,1,,,,,,,
Animon,vrtg,21_22,6.0,68555.97274759544,886835.855302346,12.935938617156465,7.155234701232216,3.2475812496753496,0.18974826709208556,2.533122666248896,0.0,0.0,3,-99,1,8,all,100,DDDRE,Before Drilling,1,,,,,,,
Animon,vrtg,21_22,6.0,58961.43333122232,748655.2734634749,12.697372352836503,7.033130598590059,3.1740970667733697,0.1948776641962441,2.4901446874730846,0.0,0.0,3,-99,1,8,in_situ,100,DDDRE,Before Drilling,1,,,,,,,
Animon,vrtg,21_22,8.0,57341.10989693747,744174.1023429704,12.97802054547807,7.265514991942631,3.7999077426523376,0.18234754234545186,2.757710583328877,2.1810934033182905,1.0919716221934286,3,2,2,8,all,9999,DRE,After Drilling,,2,,,,9006.708436937472,,
Animon,vrtg,21_22,8.0,48334.40146,619537.1371309224,12.81772647259595,7.107771161881863,3.8142399002297704,0.18547200354751983,2.7376103986618174,1.4925315138793942,1.10368531004073,3,2,2,8,in_situ,9999,DRE,After Drilling,,2,,,,-9006.708436937472,,
Animon,vrtg,21_22,8.0,57341.10989693747,744174.1023429704,12.97802054547807,7.265514991942631,3.7999077426523376,0.18234754234545186,2.757710583328877,2.1810934033182905,1.0919716221934286,3,2,2,8,all,100,DRE,After Drilling,,2,,,,9006.708436937472,,
Animon,vrtg,21_22,8.0,48334.40146,619537.1371309224,12.81772647259595,7.107771161881863,3.8142399002297704,0.18547200354751983,2.7376103986618174,1.4925315138793942,1.10368531004073,3,2,2,8,in_situ,100,DRE,After Drilling,,2,,,,-20221.57128759544,,
Animon,vrtg,21_22,8.0,68555.97274759544,886835.855302346,12.935938617156465,7.155234701232216,3.2475812496753496,0.18974826709208556,2.533122666248896,0.0,0.0,3,2,2,8,all,9999,DRE,Before Drilling,,2,,,,,,
Animon,vrtg,21_22,8.0,58961.43333122232,748655.2734634749,12.697372352836503,7.033130598590059,3.1740970667733697,0.1948776641962441,2.4901446874730846,0.0,0.0,3,2,2,8,in_situ,9999,DRE,Before Drilling,,2,,,,,,
Animon,vrtg,21_22,8.0,68555.97274759544,886835.855302346,12.935938617156465,7.155234701232216,3.2475812496753496,0.18974826709208556,2.533122666248896,0.0,0.0,3,2,2,8,all,100,DRE,Before Drilling,,2,,,,,,
Animon,vrtg,21_22,8.0,58961.43333122232,748655.2734634749,12.697372352836503,7.033130598590059,3.1740970667733697,0.1948776641962441,2.4901446874730846,0.0,0.0,3,2,2,8,in_situ,100,DRE,Before Drilling,,2,,,,,,
Animon,vrtg,21_22,14.0,4515.2648201249995,57897.502687193766,12.822615061056585,6.259465945872859,4.006462060441482,0.07360337555469207,3.5913156759132723,3.4006339790081457,1.0933432911265504,3,3,2,8,all,9999,DRE,After Drilling,,2,3,,,-4515.2648201249995,0.0,
Animon,vrtg,21_22,14.0,4515.2648201249995,57897.502687193766,12.822615061056585,6.259465945872859,4.006462060441482,0.07360337555469207,3.5913156759132723,3.4006339790081457,1.0933432911265504,3,3,2,8,in_situ,9999,DRE,After Drilling,,2,3,,,-4515.2648201249995,0.0,
Animon,vrtg,21_22,14.0,4515.2648201249995,57897.502687193766,12.822615061056585,6.259465945872859,4.006462060441482,0.07360337555469207,3.5913156759132723,3.4006339790081457,1.0933432911265504,3,3,2,8,all,100,DRE,After Drilling,,2,3,,,-4515.2648201249995,0.0,
Animon,vrtg,21_22,14.0,4515.2648201249995,57897.502687193766,12.822615061056585,6.259465945872859,4.006462060441482,0.07360337555469207,3.5913156759132723,3.4006339790081457,1.0933432911265504,3,3,2,8,in_situ,100,DRE,After Drilling,,2,3,,,-4515.2648201249995,-464.90399171033096,
Animon,vrtg,21_22,14.0,4980.16881183533,62258.800258249736,12.501343350107371,6.4610459862134215,3.2974093456881346,0.07695719167299088,2.7428880182058166,0.0,0.0,3,3,2,8,all,9999,DRE,Before Drilling,,2,3,,,-464.90399171033096,,
Animon,vrtg,21_22,14.0,4980.16881183533,62258.800258249736,12.501343350107371,6.4610459862134215,3.2974093456881346,0.07695719167299088,2.7428880182058166,0.0,0.0,3,3,2,8,in_situ,9999,DRE,Before Drilling,,2,3,,,0.0,,
Animon,vrtg,21_22,14.0,4980.16881183533,62258.800258249736,12.501343350107371,6.4610459862134215,3.2974093456881346,0.07695719167299088,2.7428880182058166,0.0,0.0,3,3,2,8,all,100,DRE,Before Drilling,,2,3,,,0.0,,
Animon,vrtg,21_22,14.0,4980.16881183533,62258.800258249736,12.501343350107371,6.4610459862134215,3.2974093456881346,0.07695719167299088,2.7428880182058166,0.0,0.0,3,3,2,8,in_situ,100,DRE,Before Drilling,,2,3,,,,,
Animon,vrtg,21_22,2.0,449.81176043749997,8347.389744927044,18.5575177865695,8.038201441551996,6.826873490284172,0.2736920143739402,5.278891526896683,0.0,0.8164396314724182,4,2,3,8,all,9999,DDDRE,After Drilling,,2,3,,449.81176043749997,,,
Animon,vrtg,21_22,2.0,449.81176043749997,8347.389744927044,18.5575177865695,8.038201441551996,6.826873490284172,0.2736920143739402,5.278891526896683,0.0,0.8164396314724182,4,2,3,8,in_situ,9999,DDDRE,After Drilling,,2,3,,449.81176043749997,,,
Animon,vrtg,21_22,2.0,449.81176043749997,8347.389744927044,18.5575177865695,8.038201441551996,6.826873490284172,0.2736920143739402,5.278891526896683,0.0,0.8164396314724182,4,2,3,8,all,100,DDDRE,After Drilling,,2,3,,449.81176043749997,,,
Animon,vrtg,21_22,2.0,449.81176043749997,8347.389744927044,18.5575177865695,8.038201441551996,6.826873490284172,0.2736920143739402,5.278891526896683,0.0,0.8164396314724182,4,2,3,8,in_situ,100,DDDRE,After Drilling,,2,3,,449.81176043749997,,,
Animon,vrtg,21_22,2.0,399.00615301683195,7108.658714580996,17.81591251371284,8.059893418776921,5.663300314083577,0.272411383754103,4.09271878085234,0.0,0.0,4,2,3,8,in_situ,9999,DDDRE,Before Drilling,,2,3,,,,,
Animon,vrtg,21_22,2.0,399.00615301683195,7108.658714580996,17.81591251371284,8.059893418776921,5.663300314083577,0.272411383754103,4.09271878085234,0.0,0.0,4,2,3,8,in_situ,100,DDDRE,Before Drilling,,2,3,,,,,
Animon,vrtg,21_22,2.0,420.637981250176,7291.823624126309,17.335152670841367,8.007801871995243,5.396302872469738,0.26069570643204254,3.9310479263763836,0.0,0.0,4,-3,3,8,all,9999,DDDRE,Before Drilling,,,3,,,,,
Animon,vrtg,21_22,2.0,420.637981250176,7291.823624126309,17.335152670841367,8.007801871995243,5.396302872469738,0.26069570643204254,3.9310479263763836,0.0,0.0,4,-3,3,8,all,100,DDDRE,Before Drilling,,,3,,,,,
Animon,vrtg,21_22,3.0,37971.969039172305,471233.9828534544,12.410048643180032,6.714398964274456,3.2628363290478966,0.15541130268028472,2.432813349857669,0.0,0.0,4,3,3,8,all,9999,RE,Before Drilling,,,3,,,,37971.969039172305,
Animon,vrtg,21_22,3.0,36792.890191711325,459411.9221252019,12.486432018017924,6.791523568490209,3.261147375677441,0.15652242890494159,2.4337610738502615,0.0,0.0,4,3,3,8,in_situ,9999,RE,Before Drilling,,,3,,,,36792.890191711325,
Animon,vrtg,21_22,3.0,37971.969039172305,471233.9828534544,12.410048643180032,6.714398964274456,3.2628363290478966,0.15541130268028472,2.432813349857669,0.0,0.0,4,3,3,8,all,100,RE,Before Drilling,,,3,,,,37971.969039172305,
Animon,vrtg,21_22,3.0,36792.890191711325,459411.9221252019,12.486432018017924,6.791523568490209,3.261147375677441,0.15652242890494159,2.4337610738502615,0.0,0.0,4,3,3,8,in_situ,100,RE,Before Drilling,,,3,,,,36792.890191711325,
Animon,vrtg,21_22,7.0,33248.104193625004,419608.462490656,12.620522964166835,6.770629870272135,3.8218495506356445,0.16830614025241566,2.9057886086996434,2.5742156115054153,0.762083970841826,4,3,3,8,all,9999,DDDRE,After Drilling,,,3,,,33248.104193625004,,
Animon,vrtg,21_22,7.0,31102.4864079375,397616.8334436092,12.78408511231229,6.951783656866846,3.8165407183464533,0.17197916225226215,2.889770347378778,2.6144094545932197,0.7594010723319354,4,3,3,8,in_situ,9999,DDDRE,After Drilling,,,3,,,31102.4864079375,,
Animon,vrtg,21_22,7.0,33248.104193625004,419608.462490656,12.620522964166835,6.770629870272135,3.8218495506356445,0.16830614025241566,2.9057886086996434,2.5742156115054153,0.762083970841826,4,3,3,8,all,100,DDDRE,After Drilling,,,3,,,33248.104193625004,,
Animon,vrtg,21_22,7.0,31102.4864079375,397616.8334436092,12.78408511231229,6.951783656866846,3.8165407183464533,0.17197916225226215,2.889770347378778,2.6144094545932197,0.7594010723319354,4,3,3,8,in_situ,100,DDDRE,After Drilling,,,3,,,31102.4864079375,,
Animon,vrtg,21_22,7.0,32755.62911806628,406370.2854348163,12.406120608157817,6.761927485408917,3.249399105087627,0.1672018052008183,2.394794017661279,0.0,0.0,4,3,3,8,all,9999,DDDRE,Before Drilling,,,3,,-32755.62911806628,,,
Animon,vrtg,21_22,7.0,31576.550270605276,394548.2247065633,12.494975585532838,6.853567545615362,3.2469293919058537,0.16893674701131825,2.3944786480116327,0.0,0.0,4,3,3,8,in_situ,9999,DDDRE,Before Drilling,,,3,,-31576.550270605276,,,
Animon,vrtg,21_22,7.0,32755.62911806628,406370.2854348163,12.406120608157817,6.761927485408917,3.249399105087627,0.1672018052008183,2.394794017661279,0.0,0.0,4,3,3,8,all,100,DDDRE,Before Drilling,,,3,,-32755.62911806628,,,
Animon,vrtg,21_22,7.0,31576.550270605276,394548.2247065633,12.494975585532838,6.853567545615362,3.2469293919058537,0.16893674701131825,2.3944786480116327,0.0,0.0,4,3,3,8,in_situ,100,DDDRE,Before Drilling,,,3,,-31576.550270605276,,,
Animon,vrtg,21_22,9.0,449.81176043749997,8347.389744927044,18.5575177865695,8.038201441551996,6.826873490284172,0.2736920143739402,5.278891526896683,0.0,0.8164396314724182,4,2,3,8,all,9999,DRE,After Drilling,,2,3,,,449.81176043749997,,
Animon,vrtg,21_22,9.0,449.81176043749997,8347.389744927044,18.5575177865695,8.038201441551996,6.826873490284172,0.2736920143739402,5.278891526896683,0.0,0.8164396314724182,4,2,3,8,in_situ,9999,DRE,After Drilling,,2,3,,,449.81176043749997,,
Animon,vrtg,21_22,9.0,449.81176043749997,8347.389744927044,18.5575177865695,8.038201441551996,6.826873490284172,0.2736920143739402,5.278891526896683,0.0,0.8164396314724182,4,2,3,8,all,100,DRE,After Drilling,,2,3,,,449.81176043749997,,
Animon,vrtg,21_22,9.0,449.81176043749997,8347.389744927044,18.5575177865695,8.038201441551996,6.826873490284172,0.2736920143739402,5.278891526896683,0.0,0.8164396314724182,4,2,3,8,in_situ,100,DRE,After Drilling,,2,3,,,449.81176043749997,,
Animon,vrtg,21_22,9.0,399.00615301683195,7108.658714580996,17.81591251371284,8.059893418776921,5.663300314083577,0.272411383754103,4.09271878085234,0.0,0.0,4,2,3,8,all,9999,DRE,Before Drilling,,2,3,,,,-399.00615301683195,-399.00615301683195
Animon,vrtg,21_22,9.0,399.00615301683195,7108.658714580996,17.81591251371284,8.059893418776921,5.663300314083577,0.272411383754103,4.09271878085234,0.0,0.0,4,2,3,8,in_situ,9999,DRE,Before Drilling,,2,3,,,,-399.00615301683195,-399.00615301683195
Animon,vrtg,21_22,9.0,399.00615301683195,7108.658714580996,17.81591251371284,8.059893418776921,5.663300314083577,0.272411383754103,4.09271878085234,0.0,0.0,4,2,3,8,all,100,DRE,Before Drilling,,2,3,,,,-399.00615301683195,-399.00615301683195
Animon,vrtg,21_22,9.0,399.00615301683195,7108.658714580996,17.81591251371284,8.059893418776921,5.663300314083577,0.272411383754103,4.09271878085234,0.0,0.0,4,2,3,8,in_situ,100,DRE,Before Drilling,,2,3,,,,-399.00615301683195,-399.00615301683195
Animon,vrtg,21_22,15.0,33248.104193625004,419608.462490656,12.620522964166835,6.770629870272135,3.8218495506356445,0.16830614025241566,2.9057886086996434,2.5742156115054153,0.762083970841826,4,3,3,8,all,9999,DRE,After Drilling,,,3,,,,2145.617785687504,
Animon,vrtg,21_22,15.0,31102.4864079375,397616.8334436092,12.78408511231229,6.951783656866846,3.8165407183464533,0.17197916225226215,2.889770347378778,2.6144094545932197,0.7594010723319354,4,3,3,8,in_situ,9999,DRE,After Drilling,,,3,,,,-2145.617785687504,
Animon,vrtg,21_22,15.0,33248.104193625004,419608.462490656,12.620522964166835,6.770629870272135,3.8218495506356445,0.16830614025241566,2.9057886086996434,2.5742156115054153,0.762083970841826,4,3,3,8,all,100,DRE,After Drilling,,,3,,,,2145.617785687504,
Animon,vrtg,21_22,15.0,31102.4864079375,397616.8334436092,12.78408511231229,6.951783656866846,3.8165407183464533,0.17197916225226215,2.889770347378778,2.6144094545932197,0.7594010723319354,4,3,3,8,in_situ,100,DRE,After Drilling,,,3,,,,-1653.142710128781,
Animon,vrtg,21_22,15.0,32755.62911806628,406370.2854348163,12.406120608157817,6.761927485408917,3.249399105087627,0.1672018052008183,2.394794017661279,0.0,0.0,4,3,3,8,all,9999,DRE,Before Drilling,,,3,,,,,
Animon,vrtg,21_22,15.0,31576.550270605276,394548.2247065633,12.494975585532838,6.853567545615362,3.2469293919058537,0.16893674701131825,2.3944786480116327,0.0,0.0,4,3,3,8,in_situ,9999,DRE,Before Drilling,,,3,,,,,
Animon,vrtg,21_22,15.0,32755.62911806628,406370.2854348163,12.406120608157817,6.761927485408917,3.249399105087627,0.1672018052008183,2.394794017661279,0.0,0.0,4,3,3,8,all,100,DRE,Before Drilling,,,3,,,,,
