FLAG,BHID,FROM,TO,HOLE_TYP,DEPTH,VEIN,RE,RE_OLD,DRE,DDDRE,MINE,YEAR,PV,PV_OLD,PL,PL_OLD,EQ,EQ_OLD,ZN,PB,AG,EQ_DDH
,DDHUSC22162,149.2,149.7,1,177.5,vrp722,1,3,3,1,San Cristobal,22_23,0.365877153,0.404884338,12.87108151,12.03615324,35.178697,29.72738657,23.6231,2.8081,11.3216,35.178697
,10101311438,1.1,1.4,1,4.2,vrp722,1,3,3,1,San Cristobal,22_23,0.329774673,0.5501009,2.683739269,11.37006363,8.1381,20.66905113,6.292,0.7823,1.4159,8.1381
,10101311620,1.923076923,2.576923077,1,3.9,vrp722,1,3,3,1,San Cristobal,22_23,0.944034202,0.451198849,96.95985675,10.26628668,102.7079915,22.75335301,25.81321538,1.887915385,95.11267692,102.7079915
,DDHUSC22164,170.8,171.15,1,195,vrp722,1,3,3,1,San Cristobal,22_23,0.380963405,0.499217074,7.58012526,10.47969973,19.897253,20.99227026,17.9078,0.2539,2.2194,19.897253
,10101310888,1.2,1.6,1,3.8,vrp722,1,3,3,1,San Cristobal,22_23,0.329774673,0.5501009,8.600290988,11.37006363,26.079295,20.66905113,21.8417,0.7152,4.5221,26.079295
,10101311584,2.392307692,2.907692308,1,3.6,vrp722,1,3,3,1,San Cristobal,22_23,0.894623957,0.406618339,18.29623065,9.777864207,20.45130862,24.04678609,14.12635385,2.0235,5.624176923,20.45130862
,DDHUSC23028,89.6,90.3,1,113.3,vrp722,1,3,3,1,San Cristobal,22_23,0.688306605,0.624383933,3.821787322,20.77678656,5.552449,33.27565857,2.8412,1.4404,1.7363,5.552449
,10101310515,2.2,2.5,1,4,vrp722,1,3,3,1,San Cristobal,22_23,0.372691379,0.545828033,3.012062659,17.07945811,8.081922,31.29091413,6.8545,0.3064,1.193,8.081922
,10101310328,0.25,0.75,1,1,vrp722,1,3,3,1,San Cristobal,22_23,0.756400374,0.609388505,0.629423821,19.2136811,0.8321305,31.52944461,0.3187,0.11095,0.5193,0.8321305
,10101310330,0,0.3,1,3.7,vrp722,1,3,3,1,San Cristobal,22_23,0.756400374,0.609388505,1.885897501,19.2136811,2.493253,31.52944461,1.3,0.3789,1.0644,2.493253
,10101313811,1.4,1.8,1,4.1,vrp722,1,3,3,1,San Cristobal,22_23,0.372691379,0.545828033,5.099109786,17.07945811,13.681856,31.29091413,8.5752,2.0592,4.04,13.681856
,DDHUSC23134,150.45,150.75,1,165.3,vrp722,2,3,9,2,San Cristobal,22_23,0.334854415,0.667615139,0.067329177,12.25259169,0.20107,18.35277688,0.03,0.02,0.193,0.20107
,10101307698,3.618181818,4.281818182,1,4.5,vrp722,1,3,3,1,San Cristobal,22_23,0.834228462,0.617234592,0.247056987,21.53501984,0.296150273,34.88952195,0.099390909,0.02,0.225518182,0.296150273
,10101312301,2.1875,2.6125,1,4.1,vrp722,1,3,3,1,San Cristobal,22_23,0.589420046,0.378079405,12.76941058,8.417359164,21.66436425,22.26346913,16.7274625,2.3849125,3.4416875,21.66436425
,10101313838,1.9,2.3,1,3.7,vrp722,1,3,3,1,San Cristobal,22_23,0.475235766,0.543743288,9.163927559,17.56322723,19.282908,32.30058671,5.856,8.1262,7.4298,19.282908
,10101313872,1.6,1.9,1,3.9,vrp722,1,3,3,1,San Cristobal,22_23,0.475235766,0.543743288,5.840285437,17.56322723,12.289238,32.30058671,7.8629,1.5888,3.7326,12.289238
,10101311521,2,2.4,1,3.7,vrp722,1,3,3,1,San Cristobal,22_23,0.367217468,0.337474401,3.035561702,6.713513388,8.266387,19.8934004,7.0456,0.3713,1.1082,8.266387
,10101310197,2,2.5,1,3.7,vrp722,1,3,3,1,San Cristobal,22_23,0.367217468,0.337474401,1.596595451,6.713513388,4.34782,19.8934004,3.3028,0.4007,0.8511,4.34782
,10101310802,2.057142857,2.842857143,1,3.9,vrp722,1,1,1,5,San Cristobal,22_23,1.271409787,1.195606666,37.89866461,62.2347167,29.80837886,52.05283518,20.19021429,2.679209524,9.020885714,29.80837886
,10101310105,2,2.3,1,3.5,vrp722,1,3,3,1,San Cristobal,22_23,0.367217468,0.337474401,4.232861403,6.713513388,11.526852,19.8934004,9.8132,0.6759,1.3735,11.526852
,10101311406,1.3,2.3,1,4,vrp722,1,1,1,5,San Cristobal,22_23,1.457674213,1.171373354,67.73352826,68.34644726,46.4668495,58.34727844,29.4627,5.9035,14.57455,46.4668495
,10101309132,1.8,2.1,1,3.6,vrp722,1,3,3,1,San Cristobal,22_23,0.341837794,0.293621753,24.11483332,4.999708896,70.544667,17.02771965,41.6395,15.5253,18.3122,70.544667
,10101315291,2.971428571,3.328571429,1,3.8,vrp722,1,1,1,5,San Cristobal,22_23,1.043798085,1.215095199,126.9073083,82.45474572,121.582239,67.85867132,35.35251429,11.16475714,96.00822857,121.582239
,10101311225,3.9,5.2,1,5.6,vrp722,1,3,3,1,San Cristobal,22_23,1.385941548,0.649165315,1.149328063,29.66886002,0.829276,45.70308874,0.4567,0.2179,0.2151,0.829276
,10101309135,1.8,2.2,1,3.8,vrp722,1,3,3,1,San Cristobal,22_23,0.599682651,0.263391883,33.08919155,4.405719823,55.177837,16.72686257,40.9731,7.0828,9.6427,55.177837
,DDHUSC22129,218.4307692,219.2692308,1,246.6,vrp722,2,3,9,2,San Cristobal,22_23,0.517224778,0.891632606,1.407714008,15.45460379,2.721667769,17.33292803,2.311461538,0.077753846,0.427715385,2.721667769
,10101315281,2.05,2.55,1,4,vrp722,1,2,2,1,San Cristobal,22_23,0.996186327,0.941370588,89.60020351,63.97425838,89.9432175,67.95863309,25.6547,6.05885,74.2453,89.9432175
,10101310790,1.735714286,2.664285714,1,4.4,vrp722,1,1,1,5,San Cristobal,22_23,1.028247212,1.150949973,67.95087407,77.04275588,66.08418021,66.93840541,42.0736,5.352271429,24.09236429,66.08418021
,DDHUSC23085,88.9826087,89.3673913,1,110.9,vrp722,1,1,1,5,San Cristobal,22_23,0.86557352,0.794851439,18.6334774,59.53583384,21.52731913,74.90183818,18.51544783,1.263556522,2.325017391,21.52731913
,10101307483,1.423076923,1.876923077,1,3.6,vrp722,1,1,1,5,San Cristobal,22_23,0.88850885,1.094051771,13.11304303,61.33713255,14.75848331,56.06419566,11.11303846,0.958084615,3.486615385,14.75848331
,10101310100,1.6,2.2,1,4.2,vrp722,1,3,3,1,San Cristobal,22_23,0.599682651,0.263391883,51.46448563,4.405719823,85.819534,16.72686257,35.5708,25.3567,33.7557,85.819534
,DDHUSC22126,182.65,183.2,1,200.5,vrp722,1,3,3,1,San Cristobal,22_23,0.315325892,0.338103204,31.74748318,5.117737346,100.681498,15.13661299,29.4068,6.8354,82.1744,100.681498
,10101315261,2.333333333,3.166666667,1,3.9,vrp722,1,2,2,1,San Cristobal,22_23,1.060028274,1.050149111,39.07513218,74.25374177,36.862349,70.70780805,12.53613333,3.709866667,26.42536667,36.862349
,10101311256,0.477272727,1.722727273,1,4.2,vrp722,1,3,3,1,San Cristobal,22_23,1.331874742,0.675789328,3.631254051,23.79323855,2.726423091,35.20807089,1.513481818,0.469668182,0.982468182,2.726423091
,10101310506,1.84375,2.75625,1,4.3,vrp722,1,1,1,5,San Cristobal,22_23,1.028247212,1.150949973,50.10910007,77.04275588,48.73254163,66.93840541,33.07669375,3.2936875,15.94015,48.73254163
,10101307472,2.6,3.1,1,3.9,vrp722,1,1,1,5,San Cristobal,22_23,0.712682748,1.104420381,6.665702498,75.86390796,9.352973,68.69115169,5.139,0.9742,4.1873,9.352973
,10101311505,1.7,2.3,1,3.4,vrp722,1,3,3,1,San Cristobal,22_23,0.727531233,0.225354488,34.79324159,3.058087345,47.8237085,13.57011959,30.48835,8.2405,12.24265,47.8237085
,10101309980,2.875,3.325,1,3.7,vrp722,1,3,3,1,San Cristobal,22_23,0.930789204,0.692334964,1.151427432,23.09639444,1.23704425,33.36014451,0.632675,0.147275,0.59165,1.23704425
,10101315243,2.922222222,3.377777778,1,3.6,vrp722,1,2,2,1,San Cristobal,22_23,1.04665238,0.949618098,55.78768315,62.38594113,53.30106178,65.69582159,23.46247778,4.798833333,32.1211,53.30106178
,DDHUSC22143,152.5890625,152.8921875,1,182.3,vrp722,1,3,3,1,San Cristobal,22_23,0.854721207,0.603246645,0.171858793,25.4985758,0.20107,42.26890611,0.03,0.02,0.193,0.20107
,10101308763,2.2,2.7,1,4,vrp722,1,1,1,5,San Cristobal,22_23,0.712682748,1.104420381,30.38853342,75.86390796,42.63963667,68.69115169,10.5076,2.3903,37.85956667,42.63963667
,DDHUSC23107,124.35,124.75,1,183.5,vrp722,2,3,9,2,San Cristobal,22_23,0.217430571,0.59072061,0.047514885,19.1436352,0.218529,32.40725797,0.03,0.02,0.2151,0.218529
,10101307456,2,2.6,1,3.8,vrp722,1,1,1,5,San Cristobal,22_23,1.005420216,1.002298739,111.7834189,60.89872291,111.180795,60.75905368,23.2959,3.7085,106.881,111.180795
,10101310492,2,3.2,1,5,vrp722,1,1,1,5,San Cristobal,22_23,1.013547306,0.984897656,79.19093424,61.915893,78.13245,62.8653065,45.1155,6.1169,34.5927,78.13245
,10101315214,2.266666667,2.933333333,1,4.2,vrp722,1,2,2,1,San Cristobal,22_23,1.030483524,0.85636336,97.91135634,58.42722426,95.01496533,68.22714164,52.54633333,6.448066667,46.167,95.01496533
,10101308754,1.435714286,1.964285714,1,4.3,vrp722,1,1,1,5,San Cristobal,22_23,1.005420216,1.002298739,59.57738325,60.89872291,59.25620186,60.75905368,41.19819286,4.388671429,17.69182857,59.25620186
,10101310156,3.4,3.8,1,3.8,vrp722,1,3,3,1,San Cristobal,22_23,0.473455451,0.200725764,16.30424145,2.239941163,34.436696,11.15921103,28.3249,2.4222,4.885,34.436696
,10101315193,2.122222222,2.577777778,1,4,vrp722,1,2,2,1,San Cristobal,22_23,1.030483524,0.85636336,67.82979708,58.42722426,65.82327178,68.22714164,41.66418889,4.7917,24.94025556,65.82327178
,10101310167,2.6,3,1,3.4,vrp722,1,3,3,1,San Cristobal,22_23,0.551438277,0.159610927,3.183126173,1.747233322,5.772407,10.94682776,4.3218,0.8053,0.8882,5.772407
,DDHUSC23034,73.41,73.72,1,88.5,vrp722,1,3,3,1,San Cristobal,22_23,0.794835808,0.696631894,0.159817636,25.46678426,0.20107,36.55701742,0.03,0.02,0.193,0.20107
,10101310466,0.9,2,1,3.9,vrp722,1,1,1,5,San Cristobal,22_23,1.043497831,0.843225617,79.81307212,48.84349862,76.486093,57.9245906,37.5201,7.8534,40.0789,76.486093
,10101315179,2.141176471,2.758823529,1,3.6,vrp722,1,2,2,1,San Cristobal,22_23,1.196273638,0.798637862,66.24990591,48.83290648,55.38022724,61.14524345,33.28817647,4.412535294,22.77011765,55.38022724
,10101307440,2.471428571,2.828571429,1,4.4,vrp722,1,1,1,5,San Cristobal,22_23,1.043497831,0.843225617,79.03160375,48.84349862,75.73719986,57.9245906,37.1368,8.136,39.28344286,75.73719986
,DDHUSC23124,165.55,166,1,195.9,vrp722,1,3,3,1,San Cristobal,22_23,0.303028499,0.566016979,7.32749638,7.628212832,24.180882,13.47700356,15.7528,4.0677,5.8799,24.180882
,DDHUSC23130,179.158,179.792,1,193.75,vrp722,1,3,3,1,San Cristobal,22_23,0.595625924,0.884823745,22.25350491,17.02711914,37.36154524,19.24351515,31.391236,3.007764,4.016568,37.36154524
,10101307840,1.353333333,1.946666667,1,4,vrp722,1,1,1,5,San Cristobal,22_23,1.362294098,0.762832969,57.64417275,46.28332909,42.31404427,60.67295324,22.34260667,4.13588,20.41148,42.31404427
,10101317369,1.825,2.575,1,3.8,vrp722,1,2,2,1,San Cristobal,22_23,1.472498372,0.764147424,105.8756722,46.39998439,71.902064,60.72124686,36.3002,10.983825,32.135325,71.902064
,10101310190,2.215384615,2.684615385,1,3.8,vrp722,1,3,3,1,San Cristobal,22_23,0.875333952,0.145745642,23.46179541,1.864288626,26.80325077,12.79138504,18.42327692,3.880507692,6.039369231,26.80325077
,DDHUSC23083,132.0375,132.4625,1,146,vrp722,3,3,15,7,San Cristobal,22_23,0.377295437,0.643071621,0.363968231,10.17477057,0.964677,15.8221421,0.687525,0.0863375,0.2491875,0.964677
,10101307835,1.633333333,2.466666667,1,4,vrp722,1,1,1,5,San Cristobal,22_23,1.362294098,0.762832969,30.55454148,46.28332909,22.428741,60.67295324,14.6007,2.4897,6.978,22.428741
,DDHUSC23090,144.3,144.6,1,177.2,vrp722,3,3,15,7,San Cristobal,22_23,0.229624829,0.558059504,0.385650996,3.841538823,1.679483,6.883744114,1.225,0.1749,0.3694,1.679483
,10101307824,2.28,2.82,1,4.6,vrp722,1,1,1,5,San Cristobal,22_23,1.349334134,0.683152375,54.59117291,34.49213902,40.45786107,50.48967156,28.60184667,3.36412,11.04732,40.45786107
,10101317353,2.073913043,3.226086957,1,3.8,vrp722,1,2,2,1,San Cristobal,22_23,1.863387311,0.722134704,120.8336134,32.29250513,64.84621457,44.71811831,31.20575217,9.769691304,31.08183478,64.84621457
,10101311524,1.9,2.5,1,3.6,vrp722,1,3,3,1,San Cristobal,22_23,0.800123025,0.138257741,39.64982044,2.24837968,49.554655,16.26223362,28.875,10.8257,13.4326,49.554655
,10101307807,3.191666667,3.608333333,1,4.4,vrp722,1,1,1,5,San Cristobal,22_23,1.164835597,0.669524581,45.71107549,33.93551999,39.2425125,50.68599566,33.803475,0.844966667,5.89015,39.2425125
,10101317335,2.833333333,3.566666667,1,4.7,vrp722,1,2,2,1,San Cristobal,22_23,2.420179287,0.688764889,139.3088738,15.44971872,57.56138583,22.43104864,27.03738333,6.28551,31.23858,57.56138583
,DDHUSC23116,161.1875,161.6125,1,183.3,vrp722,1,3,3,1,San Cristobal,22_23,0.348395628,0.184218643,20.18660013,5.169518395,57.9416,28.06186338,39.55545,7.2238875,14.7695375,57.9416
,10101310434,2.05,2.75,1,3.1,vrp722,1,1,1,5,San Cristobal,22_23,1.14003995,0.620805386,76.03058955,27.95135988,66.6911625,45.02435147,49.62095,4.735,16.03375,66.6911625
,DDHUSC23089,87.40728155,88.04271845,1,115.25,vrp722,1,2,2,1,San Cristobal,22_23,2.70623368,0.707350463,41.45782353,20.36391445,15.31938052,28.78900277,10.71056699,1.552319417,4.006527184,15.31938052
,10101312296,1.772727273,2.327272727,1,4.2,vrp722,1,3,3,1,San Cristobal,22_23,0.803952055,0.141104273,30.26556051,2.869188634,37.64597691,20.33381815,21.0106,8.089,11.53494545,37.64597691
,10101317326,3.142857143,3.657142857,1,4.8,vrp722,1,2,2,1,San Cristobal,22_23,2.420179287,0.688764889,84.03093198,15.44971872,34.72095329,22.43104864,15.74753571,6.598507143,16.24912143,34.72095329
,DDHUSC23036,63.835294,64.138235,1,80.6,vrp722,1,3,3,1,San Cristobal,22_23,0.360002439,0.59302785,0.072385691,23.29084262,0.20107,39.27444997,0.03,0.02,0.193,0.20107
,10101312307,1.354545455,1.945454545,1,4.3,vrp722,1,3,3,1,San Cristobal,22_23,0.803952055,0.141104273,26.04275534,2.869188634,32.39341845,20.33381815,18.96961818,6.837590909,8.942836364,32.39341845
,10101314372,0.171428571,0.528571429,1,3.8,vrp722,1,3,3,1,San Cristobal,22_23,0.569533668,0.666142422,3.862571806,22.64732337,6.781990286,33.99771975,5.338614286,0.4021,1.3537,6.781990286
,10101317312,2.260465116,3.039534884,1,4.8,vrp722,1,2,2,1,San Cristobal,22_23,2.627292754,0.650366017,37.5225863,18.46173491,14.2818444,28.38668444,8.971967442,1.841476744,4.553548837,14.2818444
,10101311354,2.266666667,2.933333333,1,3.5,vrp722,1,1,1,5,San Cristobal,22_23,1.386475323,0.575883533,62.74207813,16.67668276,45.25293533,28.95842963,31.21486667,3.361866667,13.81206667,45.25293533
,10101307793,2.6,3.2,1,3.7,vrp722,1,1,1,5,San Cristobal,22_23,1.146568,0.558288923,66.01913549,21.64566112,57.579782,38.7714322,42.0917,2.1125,17.1183,57.579782
,10101303905,3.2,3.8,1,3.8,vrp722,1,2,2,1,San Cristobal,22_23,0.517439471,0.479057415,1.422157548,23.04033459,2.748452,48.0951424,1.1615,0.1659,1.8135,2.748452
,10101312325,1.8,2.5,1,4.2,vrp722,1,3,3,1,San Cristobal,22_23,0.743343685,0.150984292,65.6826315,3.730595069,88.361054,24.70849802,38.709,16.7418,43.142,88.361054
,10101317300,1.891176471,3.308823529,1,4.3,vrp722,1,2,2,1,San Cristobal,22_23,2.627292754,0.650366017,39.58576874,18.46173491,15.06713276,28.38668444,9.698473529,2.037838235,4.396797059,15.06713276
,10101310428,2.375,2.825,1,4,vrp722,1,1,1,5,San Cristobal,22_23,1.386475323,0.575883533,54.13978685,16.67668276,39.04850375,28.95842963,24.655775,3.38695,14.231475,39.04850375
,10101312346,3.05,3.55,1,4.6,vrp722,1,3,3,1,San Cristobal,22_23,0.771282837,0.163550384,14.85997092,4.923332342,19.266565,30.10284804,16.72765,0.5356,2.5833,19.266565
,10101303909,2.9,3.6,1,4.1,vrp722,1,2,2,1,San Cristobal,22_23,0.654828945,0.451935977,0.596240744,20.31389276,0.910529,44.94860727,0.722,0.02,0.2151,0.910529
,10101317280,2.25,2.95,1,4,vrp722,1,2,2,1,San Cristobal,22_23,2.247370788,0.608245193,46.2973772,17.36532913,20.60068479,28.54988306,7.8864,5.029010714,10.17380357,20.60068479
,10101311580,3.01,3.59,1,3.8,vrp722,1,3,3,1,San Cristobal,22_23,0.771282837,0.163550384,39.42209568,4.923332342,51.1123725,30.10284804,37.08789,6.3446,10.28355,51.1123725
,10101311336,1.295833333,2.504166667,1,4,vrp722,1,1,1,5,San Cristobal,22_23,2.059666163,0.513054122,68.18661104,11.10685138,33.10566163,21.64849845,20.71292917,1.621375,13.77829583,33.10566163
,10101316588,1.210526316,1.689473684,1,4.1,vrp722,1,2,2,1,San Cristobal,22_23,2.247370788,0.608245193,119.2164533,17.36532913,53.04707789,28.54988306,17.02737368,11.37317368,32.20588947,53.04707789
,10101303915,3,4.2,1,4.2,vrp722,1,2,2,1,San Cristobal,22_23,0.654828945,0.451935977,0.474043115,20.31389276,0.723919,44.94860727,0.5326,0.023,0.2151,0.723919
,DDHUSC23118,189.6,190.1,1,216,vrp722,1,3,3,1,San Cristobal,22_23,0.256372801,1.010731393,19.9622002,12.16848971,77.863955,12.03929134,40.5651,13.0183,31.8884,77.863955
,10101308729,0.60952381,1.49047619,1,4.1,vrp722,1,1,1,5,San Cristobal,22_23,1.697245927,0.447415347,79.03829441,7.553614968,46.56855743,16.88278023,32.61146667,3.960338095,13.00503333,46.56855743
,10101311590,1.6,2.4,1,3.5,vrp722,1,3,3,1,San Cristobal,22_23,0.635525512,0.17942712,21.60393923,6.47113702,33.993819,36.06554591,21.4561,4.5043,10.568,33.993819
,10101303921,2,3,1,3.4,vrp722,1,2,2,1,San Cristobal,22_23,0.720485768,0.445995189,0.435836251,18.53701326,0.60492,41.56325837,0.4083,0.0287,0.2151,0.60492
,DDHUSC23077,98.25,99.05,1,141.9,vrp722,1,2,2,1,San Cristobal,22_23,0.537103378,0.455811666,2.477230886,20.71551565,4.612205,45.44753278,1.4533,0.6902,3.1861,4.612205
,10101316567,2.094444444,2.705555556,1,3.9,vrp722,1,2,2,1,San Cristobal,22_23,1.399724454,0.579250972,164.015289,15.68683261,117.1768404,27.08123656,30.93477222,29.63263333,74.28318889,117.1768404
,10101311604,3,3.8,1,4.7,vrp722,1,3,3,1,San Cristobal,22_23,0.635525512,0.17942712,47.54008047,6.47113702,74.804362,36.06554591,46.7669,7.1566,27.0656,74.804362
,10101307769,0.49375,1.10625,1,3.5,vrp722,1,1,1,5,San Cristobal,22_23,1.697245927,0.447415347,50.92639654,7.553614968,30.00531375,16.88278023,24.1640875,0.87136875,6.36816875,30.00531375
,10101303941,2.5,4.1,1,4.1,vrp722,1,2,2,1,San Cristobal,22_23,0.720485768,0.445995189,1.012784682,18.53701326,1.405697,41.56325837,1.2008,0.0376,0.2151,1.405697
,10101316556,1.6,2.1,1,3.1,vrp722,1,3,3,1,San Cristobal,22_23,1.063223864,0.566846808,1.898339072,16.44928101,1.785455667,29.01891794,0.648433333,0.468933333,0.887233333,1.785455667
,10101311625,2.3,3,1,4,vrp722,1,3,3,1,San Cristobal,22_23,0.502286856,0.190028961,9.819046026,8.143777213,19.548682,42.85545298,11.9202,2.734,6.4378,19.548682
,10101266556,3,3.3,1,3.6,vrp722,1,1,1,5,San Cristobal,22_23,0.328400875,0.268547702,7.955540748,12.32670673,24.22509,45.90136737,20.5919,1.309,3.058,24.22509
,10101316550,3,3.8,1,4.1,vrp722,1,3,3,1,San Cristobal,22_23,1.063223864,0.566846808,70.91891573,16.44928101,66.701772,29.01891794,29.8278,8.3137,36.8889,66.701772
,10101308717,1.03,1.97,1,4.1,vrp722,1,1,1,5,San Cristobal,22_23,1.870890094,0.428004623,41.8171965,8.184230543,22.35149817,19.12182744,13.61419,2.614413333,7.982156667,22.35149817
,10101310758,1.667647059,2.532352941,1,4.5,vrp722,1,1,1,5,San Cristobal,22_23,2.250455551,0.477345991,60.96612165,11.73305017,27.09056912,24.5797606,21.43890588,1.648932353,5.212855882,27.09056912
,10101303952,3.554545455,3.945454545,1,4.3,vrp722,1,2,2,1,San Cristobal,22_23,0.766536924,0.46173947,17.97514928,18.72975833,23.44981527,40.56347689,15.53900909,2.489354545,7.083172727,23.44981527
,10101311647,2.8,3.1,1,4,vrp722,1,3,3,1,San Cristobal,22_23,0.381631482,0.210545153,2.299494924,9.983918318,6.025433,47.41936899,5.4834,0.0475,0.6302,6.025433
,10101317216,2.9,3.2,1,3.6,vrp722,1,3,3,1,San Cristobal,22_23,0.945488936,0.562990378,35.44390303,16.67065929,37.48738,29.61091331,19.2141,1.6891,21.1423,37.48738
,10101303970,2.218181818,2.881818182,1,3.8,vrp722,1,2,2,1,San Cristobal,22_23,0.650719464,0.545216826,7.223396181,21.9332167,11.10063027,40.2284296,7.465072727,1.210745455,3.176663636,11.10063027
,10101312424,1.2,1.5,1,4.3,vrp722,1,3,3,1,San Cristobal,22_23,0.381631482,0.210545153,19.88653449,9.983918318,52.109261,47.41936899,21.239,15.4489,20.8896,52.109261
,10101308709,2.411111111,2.788888889,1,4.1,vrp722,1,1,1,5,San Cristobal,22_23,1.495982928,0.452117991,48.80029585,11.25048824,32.62089089,24.88396497,18.72963889,1.436338889,15.89298333,32.62089089
,10101310752,1.44375,2.35625,1,3.9,vrp722,1,1,1,5,San Cristobal,22_23,1.670962693,0.533615114,36.59685165,15.19875551,21.90165694,28.48261811,11.06549375,3.15474375,10.00285,21.90165694
,10101317206,1.94375,2.85625,1,4.3,vrp722,1,3,3,1,San Cristobal,22_23,0.945488936,0.562990378,39.59295797,16.67065929,41.87564388,29.61091331,14.11714375,3.21976875,31.34698125,41.87564388
,10101262664,1.4,1.8,1,4.4,vrp722,1,1,1,5,San Cristobal,22_23,0.446940289,0.362391,18.19499726,17.24717321,40.71013,47.5927195,37.3462,1.1587,2.8941,40.71013
,10101310899,3.7,4,1,4,vrp722,1,3,3,1,San Cristobal,22_23,0.390040678,0.571159106,11.24789713,19.09620041,28.837754,33.43411707,20.19,2.1574,8.4068,28.837754
,10101313986,1.5,2.2,1,3.7,vrp722,1,3,3,1,San Cristobal,22_23,0.381631482,0.210545153,2.449098282,9.983918318,6.417443,47.41936899,4.0341,0.4446,2.4935,6.417443
,10101307755,1.954545455,2.545454545,1,4.4,vrp722,1,1,1,5,San Cristobal,22_23,1.750616523,0.559100762,33.06887748,15.99575005,18.88984655,28.60978043,14.23899091,0.566927273,5.219763636,18.88984655
,10101310732,1.311764706,1.988235294,1,3.9,vrp722,1,1,1,5,San Cristobal,22_23,2.156226059,0.593041188,116.5489881,18.95847202,54.05230476,31.96822143,22.91386471,2.917688235,35.981,54.05230476
,10101303994,1.4,1.7,1,3.7,vrp722,1,3,3,1,San Cristobal,22_23,1.174880007,0.625597183,29.04000376,20.17385471,24.717421,32.24735541,10.2245,3.53,14.1899,24.717421
,DDHUSC23051,64.5375,64.9625,1,80.5,vrp722,1,3,3,1,San Cristobal,22_23,0.711757162,0.620938264,0.684310382,19.87399922,0.961438,32.00640126,0.6650875,0.1303625,0.2216625,0.961438
,10101313816,2.01,2.59,1,4.4,vrp722,1,3,3,1,San Cristobal,22_23,0.536827974,0.607689685,14.90692387,19.34492285,27.7685303,31.83355472,13.08619,1.8411,16.41787,27.7685303
,DDHUSC23038,71.4,71.9,1,91.9,vrp722,1,3,3,1,San Cristobal,22_23,0.417093824,0.55840806,0.197487669,14.52455996,0.473485,26.01065601,0.0508,0.02,0.5115,0.473485
